NumID,Player ID,Year,Team,G,W,L,SV,HLD,HP,CG,SHO,PCT,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA
905,41245137,2020,DeNA,48,3,1,18,5,8,0,0,0.75,180,47.2,30,1,13,1,46,1,0,13,13,2.45
906,41245137,2021,DeNA,59,3,5,23,1,4,0,0,0.375,246,57.1,66,8,12,0,57,3,0,31,26,4.08
907,41245137,2022,DeNA,13,2,2,1,5,7,0,0,0.5,50,12.2,8,1,6,0,11,0,0,4,4,2.84
908,41245137,2023,DeNA,27,3,1,0,6,9,0,0,0.75,108,22.1,33,3,7,2,17,2,0,12,12,4.84
909,41245137,2024,DeNA,7,1,1,0,0,1,0,0,0.5,33,7,6,1,6,0,7,0,0,4,4,5.14
910,23125155,2024,SoftBank,5,0,0,0,0,0,0,0,0,22,5,4,0,3,2,4,0,0,0,0,0
911,23125155,2025,Chunichi,4,2,0,0,0,0,0,0,1,88,20.1,18,1,10,1,10,0,0,8,6,2.66
912,51855151,2020,Seibu,49,2,1,0,13,15,0,0,0.667,202,44.2,40,1,29,1,45,3,0,21,19,3.83
913,51855151,2021,Seibu,29,1,2,0,6,7,0,0,0.333,117,24.2,23,4,18,3,30,5,0,18,18,6.57
914,51855151,2022,Seibu,45,1,0,1,1,2,0,0,1,205,48.2,46,3,19,0,44,3,0,17,14,2.59
915,51855151,2023,Seibu,4,1,2,0,0,0,0,0,0.333,83,16.1,23,3,13,2,9,1,0,13,13,7.16
916,51855151,2024,Yakult,4,0,0,0,0,0,0,0,0,21,4,9,0,1,0,4,0,0,3,3,6.75
917,51855138,2023,DeNA,11,0,0,0,3,3,0,0,0,66,16.1,14,2,2,1,16,0,0,7,7,3.86
918,51855138,2024,DeNA,1,0,0,0,0,0,0,0,0,12,2,3,0,3,0,4,0,0,3,3,13.5
919,51855138,2025,DeNA,16,1,1,0,3,4,0,0,0.5,74,18.1,11,0,9,0,13,1,0,3,2,0.98
920,71875151,2020,ORIX,3,1,1,0,0,0,0,0,0.5,73,16,19,0,6,1,16,1,0,8,7,3.94
921,71875151,2021,ORIX,23,13,4,0,0,0,0,0,0.765,594,147,118,9,39,9,131,0,0,44,41,2.51
922,71875151,2022,ORIX,24,11,8,0,0,0,2,1,0.579,612,148.1,137,11,30,6,127,0,0,57,52,3.16
923,71875151,2023,ORIX,22,10,4,0,0,0,3,3,0.714,575,146.2,107,7,31,5,122,1,0,38,37,2.27
924,71875151,2024,ORIX,20,7,9,0,0,0,3,0,0.438,560,141.2,115,7,22,3,139,2,0,31,30,1.91
925,71875151,2025,ORIX,9,3,0,0,0,0,0,0,1,255,65,50,4,11,3,66,0,0,15,14,1.94
926,13315155,2022,Rakuten,26,1,1,1,7,8,0,0,0.5,92,23.1,12,0,12,2,23,0,0,4,4,1.54
927,13315155,2023,Rakuten,24,0,2,0,3,3,0,0,0,106,21,30,2,14,0,15,1,0,18,18,7.71
928,13315155,2024,Rakuten,9,0,0,0,0,0,0,0,0,34,9,5,0,2,0,5,0,0,1,1,1
929,13315155,2025,Rakuten,2,0,0,0,0,0,0,0,0,22,3,8,0,5,1,2,0,0,7,7,21
930,41445116,2008,Nippon-Ham,50,2,4,0,8,10,0,0,0.333,198,45.1,47,5,15,2,25,2,1,24,22,4.37
931,41445116,2009,Nippon-Ham,58,7,2,0,13,20,0,0,0.778,189,46.2,39,6,15,1,55,0,0,15,15,2.89
932,41445116,2010,Nippon-Ham,61,2,1,1,23,25,0,0,0.667,181,47.2,29,1,9,4,49,0,0,9,9,1.7
933,41445116,2011,Nippon-Ham,61,1,2,0,14,15,0,0,0.333,218,53,38,3,14,8,56,2,0,15,13,2.21
934,41445116,2012,Nippon-Ham,66,2,2,0,39,41,0,0,0.5,244,60,51,4,14,4,56,0,0,18,15,2.25
935,41445116,2013,Nippon-Ham,57,3,1,0,30,33,0,0,0.75,197,46.2,40,1,16,2,39,1,0,12,9,1.74
936,41445116,2014,Nippon-Ham,62,1,5,0,41,42,0,0,0.167,218,50,47,2,23,4,46,0,0,14,12,2.16
937,41445116,2015,Nippon-Ham,50,3,3,0,25,28,0,0,0.5,163,40,29,4,11,1,30,1,0,19,12,2.7
938,41445116,2016,Nippon-Ham,58,3,1,2,39,42,0,0,0.75,190,47.1,28,0,22,5,36,1,0,11,8,1.52
939,41445116,2017,Nippon-Ham,51,4,5,0,25,29,0,0,0.444,164,40.2,34,3,12,0,24,2,0,19,15,3.32
940,41445116,2018,Nippon-Ham,55,4,3,0,37,41,0,0,0.571,186,45,29,1,20,5,39,0,0,11,9,1.8
941,41445116,2019,Nippon-Ham,55,1,2,0,43,44,0,0,0.333,182,47.1,32,1,6,3,51,1,0,13,9,1.71
942,41445116,2020,Nippon-Ham,50,2,1,8,21,23,0,0,0.667,197,48.1,34,4,22,4,53,1,0,12,11,2.05
943,41445116,2021,Nippon-Ham,50,1,2,0,15,16,0,0,0.333,189,44.1,42,3,15,4,49,3,0,20,18,3.65
944,41445116,2022,Nippon-Ham,24,0,3,1,7,7,0,0,0,91,20.2,20,1,11,1,14,1,0,13,13,5.66
945,41445116,2023,Nippon-Ham,31,1,3,1,13,14,0,0,0.25,111,23.2,29,3,10,3,24,1,0,7,7,2.66
946,41445116,2024,Nippon-Ham,30,0,1,0,19,19,0,0,0,105,25.2,18,2,10,0,24,2,0,10,6,2.1
947,41445116,2025,Nippon-Ham,14,1,0,0,8,9,0,0,1,36,9,7,0,2,0,6,2,0,2,2,2
948,53155157,2023,Nippon-Ham,15,1,0,0,1,2,0,0,1,78,16.2,23,1,5,0,18,0,0,12,12,6.48
949,63165153,2021,Seibu,29,0,1,0,4,4,0,0,0,114,27,19,1,16,1,22,0,0,7,7,2.33
950,63165153,2022,Seibu,60,4,4,1,31,35,0,0,0.5,218,56,34,1,17,5,40,4,0,13,11,1.77
951,63165153,2023,Seibu,23,0,2,1,5,5,0,0,0,75,17,12,1,14,0,13,0,0,4,4,2.12
952,63165153,2024,Seibu,29,1,1,0,6,7,0,0,0.5,131,29,34,1,14,1,13,0,0,18,17,5.28
953,63165153,2025,Seibu,5,0,0,0,0,0,0,0,0,25,5.2,7,0,2,1,3,0,0,0,0,0
954,63965134,2017,SoftBank,34,4,3,1,15,19,0,0,0.571,141,35.2,21,1,14,2,36,1,0,15,10,2.52
955,63965134,2018,SoftBank,49,5,1,0,13,18,0,0,0.833,190,45.2,31,6,24,1,57,1,0,23,23,4.53
956,63965134,2019,SoftBank,60,3,1,4,34,37,0,0,0.75,245,59.1,37,4,25,6,86,3,0,13,10,1.52
957,63965134,2020,SoftBank,50,2,3,1,38,40,0,0,0.4,193,48,26,1,25,2,77,0,0,9,9,1.69
958,63965134,2021,SoftBank,33,1,0,5,14,15,0,0,1,128,31.1,15,2,19,1,42,0,0,6,4,1.15
959,63965134,2022,SoftBank,53,1,1,24,8,9,0,0,0.5,202,52.2,22,2,20,2,87,2,0,10,6,1.03
960,63965134,2023,SoftBank,27,3,0,5,13,16,0,0,1,97,27.2,11,0,5,0,37,0,0,3,3,0.98
961,63965134,2024,SoftBank,25,11,5,0,0,0,2,0,0.688,636,163,107,11,47,5,155,3,0,39,34,1.88
962,63965134,2025,SoftBank,9,5,0,0,0,0,0,0,1,231,61.1,41,4,14,2,58,0,0,11,10,1.47
963,53355157,2023,Hanshin,2,0,0,0,0,0,0,0,0,37,8,13,0,1,0,5,0,0,3,3,3.38
964,53355157,2024,Hanshin,5,0,2,0,0,0,0,0,0,54,12,15,1,4,0,8,2,0,8,6,4.5
965,53355157,2025,Hanshin,7,2,2,0,0,0,0,0,0.5,137,31.2,34,2,13,2,22,0,0,14,14,3.98
966,53355153,2021,Chunichi,10,0,0,0,0,0,0,0,0,58,12,11,0,9,3,15,2,0,4,4,3
967,53355153,2022,Chunichi,30,1,0,0,0,1,0,0,1,133,30.1,29,4,14,3,23,1,0,9,9,2.67
968,61865136,2022,Lotte,3,0,1,0,0,0,0,0,0,39,8,11,1,5,0,4,0,0,9,9,10.13
969,61865136,2023,Lotte,7,1,4,0,0,0,0,0,0.2,153,33,41,3,10,2,29,0,0,23,22,6
970,93395155,2022,Hiroshima,8,1,0,0,1,1,0,0,1,87,19,22,1,8,1,10,2,0,5,4,1.89
971,93395155,2023,Hiroshima,12,4,2,0,0,0,0,0,0.667,224,51.2,58,7,10,1,38,0,1,29,26,4.53
972,93395155,2024,Hiroshima,5,1,3,0,0,0,1,0,0.25,109,26.2,25,1,4,1,17,0,0,10,8,2.7
973,93395155,2025,Hiroshima,8,3,2,0,0,0,0,0,0.6,187,44.2,40,4,17,2,34,2,0,15,15,3.02
974,1405139,2014,SoftBank,58,4,1,0,20,24,0,0,0.8,247,65.2,47,1,15,1,54,0,0,17,17,2.33
975,1405139,2015,SoftBank,55,5,2,0,16,21,0,0,0.714,234,60.1,46,3,10,1,66,2,0,18,18,2.69
976,1405139,2016,SoftBank,56,4,3,1,14,18,0,0,0.571,261,60.1,68,6,15,2,51,0,0,20,20,2.98
977,1405139,2017,SoftBank,64,2,3,1,33,35,0,0,0.4,265,64.1,61,7,12,1,60,0,0,29,28,3.92
978,1405139,2018,SoftBank,66,2,4,37,6,8,0,0,0.333,252,61.1,51,7,19,2,61,0,0,20,19,2.79
979,1405139,2019,SoftBank,54,2,3,35,7,9,0,0,0.4,213,53,40,5,13,2,59,1,0,13,13,2.21
980,1405139,2020,SoftBank,52,1,1,32,6,7,0,0,0.5,205,51.1,39,4,13,2,40,0,0,14,13,2.28
981,1405139,2021,SoftBank,30,1,3,15,0,1,0,0,0.25,118,29,20,6,10,0,26,0,0,13,13,4.03
982,1405139,2022,SoftBank,29,2,4,6,3,5,0,0,0.333,141,34.1,30,4,12,1,27,0,0,13,10,2.62
983,1405139,2023,SoftBank,6,2,3,0,0,0,0,0,0.4,126,29.1,28,2,9,0,27,0,0,15,15,4.6
984,1405139,2024,DeNA,14,1,3,0,1,2,0,0,0.25,157,32.1,50,4,8,3,25,0,0,33,27,7.52
985,93195134,2017,Rakuten,42,2,4,0,13,15,0,0,0.333,171,39.1,42,3,13,0,21,0,0,22,21,4.81
986,93195134,2018,Rakuten,17,1,2,0,1,2,0,0,0.333,73,17,18,1,3,0,19,1,0,11,11,5.82
987,93195134,2019,Rakuten,64,4,2,0,29,33,0,0,0.667,255,64,47,3,18,1,65,0,0,15,14,1.97
988,93195134,2020,Rakuten,17,1,2,4,2,3,0,0,0.333,81,16.2,23,4,7,1,14,1,0,14,14,7.56
989,93195134,2021,Rakuten,34,0,0,0,3,3,0,0,0,132,32.1,29,3,8,0,30,0,1,10,10,2.78
990,93195134,2022,Rakuten,3,0,0,0,1,1,0,0,0,11,2.1,3,0,1,0,3,0,0,0,0,0
991,93195134,2022,DeNA,6,0,0,0,0,0,0,0,0,24,6,6,2,0,0,8,0,0,4,4,6
992,93195134,2023,DeNA,46,2,1,17,10,12,0,0,0.667,171,42.2,34,2,11,2,34,0,0,12,11,2.32
993,93195134,2024,DeNA,58,2,6,29,11,13,0,0,0.25,247,59.2,54,3,12,1,59,0,0,18,16,2.41
994,93195134,2025,DeNA,6,0,2,0,1,1,0,0,0,26,6,8,1,0,0,4,0,0,5,5,7.5
995,3305155,2022,Hanshin,2,0,2,0,0,0,0,0,0,37,8.2,9,0,3,0,6,0,0,8,6,6.23
996,53155151,2020,Hiroshima,18,10,3,0,0,0,2,1,0.769,485,122.2,102,6,32,4,124,2,0,30,26,1.91
997,53155151,2021,Hiroshima,24,8,7,0,0,0,1,1,0.533,672,163.1,144,16,52,3,132,6,0,55,54,2.98
998,53155151,2022,Hiroshima,27,10,8,0,0,0,3,2,0.556,764,178.2,195,13,44,8,133,3,1,67,63,3.17
999,53155151,2023,Hiroshima,20,9,6,0,0,0,3,1,0.6,544,131.2,127,10,36,2,94,3,0,49,44,3.01
1000,53155151,2024,Hiroshima,23,10,10,0,0,0,2,1,0.5,612,151.2,137,6,29,7,98,2,0,46,43,2.55
1001,53155151,2025,Hiroshima,10,3,5,0,0,0,1,0,0.375,281,72,56,3,10,1,50,0,0,24,18,2.25
1002,73375153,2021,Hiroshima,54,3,3,0,17,20,0,0,0.5,206,48.1,39,3,21,4,41,3,0,18,17,3.17
1003,73375153,2022,Hiroshima,51,3,6,0,24,27,0,0,0.333,201,46.1,47,4,16,3,48,1,1,17,17,3.3
1004,73375153,2023,Hiroshima,13,0,0,0,0,0,0,0,0,57,11.2,11,1,12,0,8,2,0,8,8,6.17
1005,73375153,2024,Hiroshima,53,2,0,0,17,19,0,0,1,203,46.2,40,1,27,1,43,0,0,13,13,2.51
1006,73375153,2025,Hiroshima,22,1,1,0,11,12,0,0,0.5,75,20,12,1,2,1,23,2,0,2,2,0.9
1007,71875138,2019,Seibu,29,2,1,0,2,4,0,0,0.667,143,31,29,3,20,3,24,1,0,17,17,4.94
1008,71875138,2020,Seibu,47,7,1,1,16,23,0,0,0.875,178,46.2,22,3,20,1,41,1,1,8,7,1.35
1009,71875138,2021,Seibu,45,3,1,1,13,16,0,0,0.75,184,40.1,42,3,22,2,29,3,0,18,18,4.02
1010,71875138,2022,Seibu,43,1,1,1,10,11,0,0,0.5,148,36.2,30,2,8,2,33,0,0,10,7,1.72
1011,71875138,2023,Seibu,31,2,1,3,12,14,0,0,0.667,117,27.2,22,1,15,0,26,1,0,8,6,1.95
1012,13115151,2021,Lotte,8,1,2,0,0,0,0,0,0.333,164,37.2,41,7,15,2,17,0,0,20,20,4.78
1013,13115151,2022,Lotte,12,3,2,0,0,1,0,0,0.6,254,56,61,14,26,2,40,2,1,32,29,4.66
1014,13115151,2023,Lotte,1,0,0,0,0,0,0,0,0,22,5,4,1,4,0,5,0,0,2,2,3.6
1015,33335155,2022,ORIX,4,2,1,0,0,0,0,0,0.667,69,17.2,8,0,8,1,21,2,0,2,2,1.02
1016,33335155,2024,ORIX,10,1,1,0,0,1,0,0,0.5,60,13,18,0,2,1,7,1,0,8,8,5.54
1017,33335155,2025,ORIX,4,0,1,0,0,0,0,0,0,66,13.1,23,0,6,0,4,0,0,12,10,6.75
1018,13915150,2025,Chunichi,6,1,3,0,0,0,0,0,0.25,137,32.1,35,3,7,1,34,2,0,17,17,4.73
1019,13315153,2021,Hanshin,2,0,1,0,0,0,0,0,0,30,5.1,9,3,5,0,0,1,0,10,10,16.88
1020,13315153,2023,Hanshin,22,10,6,0,1,1,2,1,0.625,532,144.1,92,9,15,1,137,0,0,30,28,1.75
1021,13315153,2024,Hanshin,25,7,11,0,0,0,2,0,0.389,635,153.2,143,7,33,2,130,5,0,57,44,2.58
1022,13315153,2025,Hanshin,10,7,1,0,0,0,2,2,0.875,270,71.2,52,2,7,1,55,1,1,13,13,1.63
1023,41845151,2020,ORIX,4,0,1,0,0,0,0,0,0,39,8,6,2,10,0,5,0,0,8,8,9
1024,41845151,2021,ORIX,18,1,0,1,5,6,0,0,1,62,12,15,1,9,2,7,0,0,7,5,3.75
1025,41845151,2022,ORIX,22,1,1,0,8,9,0,0,0.5,113,24.1,23,4,17,1,27,1,0,13,12,4.44
1026,41845151,2023,ORIX,7,0,1,0,0,0,0,0,0,52,11.2,11,1,5,1,6,0,0,8,8,6.17
1027,41845151,2024,ORIX,1,0,0,0,0,0,0,0,0,6,1,1,1,2,0,0,0,0,1,1,9
1028,73375159,2024,SoftBank,1,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,2,2,18
1029,41245138,2019,Nippon-Ham,4,0,1,0,0,0,0,0,0,39,8,10,2,4,0,2,0,0,10,7,7.88
1030,41245138,2020,Nippon-Ham,3,0,1,0,0,0,0,0,0,29,6,9,1,3,0,5,2,0,6,5,7.5
1031,41245138,2021,Nippon-Ham,1,1,0,0,0,0,0,0,1,22,6,1,0,3,1,5,0,0,1,1,1.5
1032,41245138,2022,Nippon-Ham,2,0,1,0,0,0,0,0,0,41,10,7,0,4,1,7,0,0,5,4,3.6
1033,41245138,2023,Nippon-Ham,5,0,1,0,0,0,0,0,0,35,8.1,5,0,4,2,5,2,0,3,2,2.16
1034,41245138,2024,Nippon-Ham,43,1,1,1,9,10,0,0,0.5,172,41.2,48,1,9,1,34,1,0,18,18,3.89
1035,41245138,2025,Nippon-Ham,10,0,0,0,3,3,0,0,0,32,8.2,4,0,2,0,4,0,0,2,2,2.08
1036,41245157,2023,Chunichi,9,2,5,0,0,0,0,0,0.286,194,43.1,41,6,25,0,37,0,0,24,24,4.98
1037,41245157,2024,Chunichi,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0
1038,21425153,2021,ORIX,1,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0
1039,21425153,2024,DeNA,29,3,0,1,5,6,0,0,1,250,57,65,3,13,6,36,0,0,30,28,4.42
1040,21425153,2025,DeNA,11,0,0,0,1,1,0,0,0,43,8.1,10,0,6,1,9,0,0,4,3,3.24
1041,21225136,2019,DeNA,3,0,1,0,0,0,0,0,0,25,5,7,2,3,0,3,0,0,3,3,5.4
1042,21225136,2020,DeNA,3,0,1,0,0,0,0,0,0,27,6.1,6,2,4,0,3,0,0,5,5,7.11
1043,21225136,2021,DeNA,7,0,1,0,0,0,0,0,0,122,26.1,32,3,15,0,24,1,0,22,19,6.49
1044,21225136,2022,DeNA,8,0,0,0,0,0,0,0,0,46,10.1,8,1,7,1,11,0,0,5,5,4.35
1045,21225136,2023,DeNA,9,0,1,0,0,0,0,0,0,41,10.2,9,2,3,0,10,0,0,3,3,2.53
1046,21225136,2024,DeNA,31,1,3,0,10,11,0,0,0.25,134,31,29,2,10,1,30,2,0,11,11,3.19
1047,21225136,2025,DeNA,5,0,0,0,0,0,0,0,0,20,5,2,0,2,0,6,1,0,0,0,0
1048,81285132,2016,Yomiuri,2,0,0,0,0,0,0,0,0,11,2,4,2,1,0,2,0,0,3,3,13.5
1049,81285132,2017,Yomiuri,18,0,0,0,0,0,0,0,0,107,25,28,2,4,2,19,0,1,12,12,4.32
1050,81285132,2018,Yomiuri,30,1,0,1,3,4,0,0,1,165,37.2,47,7,8,1,31,2,0,24,21,5.02
1051,81285132,2019,Yomiuri,67,4,3,16,17,21,0,0,0.571,270,64.2,57,3,18,2,74,0,0,19,17,2.37
1052,81285132,2020,Yomiuri,37,2,1,6,15,17,0,0,0.667,139,36,24,1,10,1,26,0,0,4,4,1
1053,81285132,2021,Yomiuri,58,4,3,1,25,29,0,0,0.571,220,54.2,47,2,10,5,49,0,0,17,15,2.47
1054,81285132,2023,Yomiuri,44,1,4,14,17,18,0,0,0.2,172,43.1,37,3,9,1,38,0,0,10,10,2.08
1055,81285132,2024,Yomiuri,15,0,2,0,7,7,0,0,0,60,12.1,19,3,3,0,7,0,0,12,12,8.76
1056,81285132,2025,Yomiuri,23,1,0,0,15,16,0,0,1,86,20.1,20,2,1,1,29,0,0,5,4,1.77
1057,31635150,2025,Rakuten,4,0,0,0,0,0,0,0,0,19,4,3,0,4,0,1,0,0,0,0,0
1058,31635153,2023,Lotte,13,3,2,0,0,3,0,0,0.6,86,20.1,17,2,8,3,10,1,0,8,8,3.54
1059,31635153,2024,Lotte,5,1,1,0,0,0,0,0,0.5,103,24,23,0,7,1,13,0,0,7,7,2.63
1060,31635153,2025,Lotte,14,1,2,0,5,6,0,0,0.333,69,18.1,12,1,2,0,19,0,0,4,4,1.96
1061,11615153,2022,SoftBank,2,0,0,0,0,0,0,0,0,22,2.2,11,1,3,1,1,0,0,10,10,33.75
1062,11615153,2024,SoftBank,1,0,0,0,0,0,0,0,0,6,1,3,2,0,0,1,0,0,2,2,18
1063,1205138,2019,Lotte,10,1,1,0,3,4,0,0,0.5,103,25,23,2,8,1,21,3,2,12,12,4.32
1064,1205138,2020,Lotte,16,2,5,0,0,0,0,0,0.286,278,64,61,11,31,0,40,4,0,41,34,4.78
1065,1205138,2021,Lotte,14,0,2,0,0,0,0,0,0,172,38,40,3,18,1,27,3,2,19,13,3.08
1066,1205138,2022,Lotte,10,0,0,0,1,1,0,0,0,64,12.1,17,0,9,1,10,1,0,11,11,8.03
1067,1205138,2023,Lotte,17,3,1,0,0,3,0,0,0.75,99,23.1,22,0,6,1,19,1,0,6,6,2.31
1068,1205138,2024,Lotte,17,1,0,0,0,1,0,0,1,139,34,30,1,9,1,17,0,1,14,14,3.71
1069,71075139,2017,Hiroshima,15,5,4,0,0,0,0,0,0.556,312,74.2,68,7,26,2,54,1,0,33,31,3.74
1070,71075139,2018,Hiroshima,9,3,4,0,0,0,0,0,0.429,205,44.2,50,8,21,5,31,1,0,33,30,6.04
1071,71075139,2019,Hiroshima,2,0,0,0,0,0,0,0,0,32,5.2,11,3,5,0,4,1,0,8,8,12.71
1072,71075139,2020,Hiroshima,8,3,4,0,0,0,0,0,0.429,191,46.2,42,8,11,2,37,1,0,12,12,2.31
1073,71075139,2021,Hiroshima,3,0,3,0,0,0,0,0,0,65,13,21,3,5,0,6,0,0,17,16,11.08
1074,71075139,2023,Hiroshima,5,0,0,0,0,0,0,0,0,31,7,9,1,1,0,3,0,0,5,1,1.29
1075,71075139,2024,Seibu,27,0,1,0,0,0,0,0,0,134,32,26,2,12,2,17,2,0,12,11,3.09
1076,31235133,2012,Hiroshima,12,0,1,0,1,1,0,0,0,84,21,15,1,8,1,14,1,0,7,6,2.57
1077,31235133,2013,Hiroshima,17,2,7,0,1,2,0,0,0.222,273,60.1,67,7,31,1,40,1,0,41,39,5.82
1078,31235133,2014,Hiroshima,32,2,3,1,10,12,0,0,0.4,193,43.2,45,2,15,3,32,0,0,20,19,3.92
1079,31235133,2015,Hiroshima,69,0,6,29,11,11,0,0,0,300,73,65,4,23,1,61,0,0,20,19,2.34
1080,31235133,2016,Hiroshima,61,3,4,34,7,10,0,0,0.429,251,61.1,50,2,19,2,54,0,0,11,9,1.32
1081,31235133,2017,Hiroshima,59,4,1,10,25,29,0,0,0.8,218,57.2,33,2,20,0,36,0,0,9,9,1.4
1082,31235133,2018,Hiroshima,68,4,2,32,6,10,0,0,0.667,293,66.1,66,7,29,1,56,0,0,23,20,2.71
1083,31235133,2019,Hiroshima,36,3,3,9,5,8,0,0,0.5,171,35.1,44,3,17,2,23,0,0,24,16,4.08
1084,31235133,2020,Hiroshima,6,1,0,0,0,1,0,0,1,25,5,8,3,3,0,3,0,0,5,5,9
1085,31235133,2021,Hiroshima,4,0,0,0,0,0,0,0,0,24,4,9,0,2,0,1,0,0,8,6,13.5
1086,31235133,2022,Hiroshima,28,2,5,0,7,9,0,0,0.286,108,23.2,27,6,10,1,18,0,0,19,17,6.46
1087,31235133,2023,Hiroshima,35,1,0,0,7,8,0,0,1,132,33,25,1,6,2,24,0,0,13,10,2.73
1088,31235133,2024,Hiroshima,24,1,1,0,3,4,0,0,0.5,94,23,24,1,2,1,16,1,0,5,5,1.96
1089,31235133,2025,Hiroshima,17,1,1,0,4,5,0,0,0.5,54,14.2,7,0,4,1,13,0,0,2,2,1.23
1090,11215138,2020,Yomiuri,3,0,0,0,0,0,0,0,0,49,12,10,2,3,1,11,0,0,4,4,3
1091,11215138,2021,Yomiuri,4,0,1,1,0,0,0,0,0,51,11,15,1,4,2,4,0,0,6,6,4.91
1092,11215138,2022,Yomiuri,9,1,1,0,0,0,0,0,0.5,79,18.2,12,2,8,3,16,1,0,9,7,3.38
1093,11215138,2023,Yomiuri,16,0,1,0,6,6,0,0,0,58,14,7,2,9,0,11,1,0,7,6,3.86
1094,73775150,2025,Hanshin,4,0,1,0,1,1,0,0,0,18,3.2,4,0,3,0,1,1,0,1,1,2.45
1095,41645153,2022,Nippon-Ham,13,3,3,0,1,1,0,0,0.5,254,60.2,52,8,24,4,53,1,0,19,17,2.52
1096,41645153,2023,Nippon-Ham,5,3,1,0,0,0,0,0,0.75,105,25,12,2,14,3,23,0,0,8,8,2.88
1097,41645153,2024,Nippon-Ham,2,0,0,0,0,0,0,0,0,29,4.1,7,0,7,1,4,1,0,8,7,14.54
1098,81285138,2022,Chunichi,25,0,0,0,1,1,0,0,0,124,29,23,2,12,3,22,1,0,12,11,3.41
1099,81285138,2023,Chunichi,2,0,0,0,0,0,0,0,0,51,12.2,9,0,8,0,4,0,0,5,1,0.71
1100,81285138,2024,Chunichi,3,0,1,0,0,0,0,0,0,39,7.2,10,2,7,0,7,1,0,9,8,9.39
1101,81285138,2025,Chunichi,4,0,0,0,0,0,0,0,0,27,5.2,9,2,2,0,5,0,0,5,5,7.94
1102,91495151,2021,Hanshin,2,1,1,0,0,0,0,0,0.5,34,8,4,0,7,0,2,0,0,3,3,3.38
1103,91495151,2022,Hanshin,14,6,3,0,0,0,1,0,0.667,309,77.1,67,7,19,1,60,2,0,24,23,2.68
1104,91495151,2023,Hanshin,17,5,2,0,0,0,1,0,0.714,316,72.1,79,9,28,3,45,0,0,33,31,3.86
1105,91495151,2024,Hanshin,4,0,1,0,0,0,0,0,0,28,6.2,5,0,3,0,0,0,0,2,2,2.7
1106,71275118,2009,ORIX,3,0,0,0,0,0,0,0,0,13,4,0,0,1,0,2,0,0,0,0,0
1107,71275118,2010,ORIX,18,0,0,0,1,1,0,0,0,128,31.2,21,3,14,1,31,0,0,12,12,3.41
1108,71275118,2011,ORIX,25,10,7,1,0,1,1,0,0.588,537,130.2,109,8,26,16,106,1,0,49,44,3.03
1109,71275118,2012,ORIX,19,8,3,0,0,0,2,1,0.727,503,123,106,3,33,5,87,2,0,41,38,2.78
1110,71275118,2013,ORIX,28,9,8,0,0,0,3,0,0.529,708,166,178,13,42,14,137,5,0,74,67,3.63
1111,71275118,2014,ORIX,24,12,10,0,0,0,3,1,0.545,640,156,146,11,35,7,119,1,0,65,57,3.29
1112,71275118,2015,ORIX,24,10,6,0,0,0,3,2,0.625,655,162.2,140,11,43,6,143,3,0,46,43,2.38
1113,71275118,2016,ORIX,26,10,12,0,0,0,2,1,0.455,712,165.1,171,4,48,8,108,2,0,80,76,4.14
1114,71275118,2017,ORIX,17,5,6,0,0,0,3,1,0.455,483,117.2,108,14,29,7,88,0,0,46,45,3.44
1115,71275118,2018,ORIX,25,10,13,0,0,0,0,0,0.435,679,162.1,162,15,36,6,119,1,0,66,65,3.6
1116,71275118,2019,Hanshin,26,10,8,0,0,0,1,1,0.556,702,172.1,159,12,36,9,112,2,0,60,56,2.92
1117,71275118,2020,Hanshin,21,11,5,0,0,0,4,2,0.688,582,147.2,116,15,28,4,115,1,1,44,37,2.26
1118,71275118,2021,Hanshin,24,6,9,0,0,0,2,0,0.4,610,143.2,143,12,40,4,95,2,0,68,60,3.76
1119,71275118,2022,Hanshin,23,9,9,0,0,0,2,2,0.5,599,148.1,132,8,26,5,93,2,0,40,36,2.18
1120,71275118,2023,Hanshin,18,8,5,0,0,0,2,1,0.615,452,108.1,106,8,24,8,56,0,1,47,43,3.57
1121,71275118,2024,Hanshin,21,6,7,0,0,0,1,1,0.462,511,124.2,113,5,23,5,71,0,0,39,31,2.24
1122,71275118,2025,Hanshin,1,0,1,0,0,0,0,0,0,23,4.2,7,0,2,0,2,0,0,3,3,5.79
1123,31635159,2024,Yomiuri,28,1,3,1,20,21,0,0,0.25,126,30.2,22,2,14,0,25,0,0,14,13,3.82
1124,31635159,2025,Yomiuri,5,0,0,0,1,1,0,0,0,31,7,7,1,3,1,7,0,0,2,2,2.57
1125,61465155,2022,Rakuten,24,0,0,0,0,0,0,0,0,96,23.2,20,2,10,0,15,2,0,7,7,2.66
1126,61465155,2023,Rakuten,1,0,0,0,0,0,0,0,0,4,0.1,1,0,1,1,0,0,0,3,3,81
1127,61465155,2024,Rakuten,18,1,2,1,0,1,0,0,0.333,96,18,28,2,12,0,13,3,0,18,15,7.5
1128,61465155,2025,Rakuten,20,3,0,0,2,5,0,0,1,79,18,13,1,10,3,17,1,0,4,4,2
