SearchID,Year,League,Team,Role,G,W,L,SV,HLD,HP,CG,SHO,WL%,BF,IP,H,HR,BB,HB,SO,WP,BK,R,ER,ERA,stint,GS,K%,BB%,HR%,BABIP,LOB%,IBB,RA-,FIP-,RA9-WAR,WAR
100069,1937.2F,JBL,OSAKA,UC,15,11,0,,,,5,0,1,427,101,88,2,31,4,37,0,0,32,26,2.32,1,14,0.087,0.073,0.005,0.249,0.757,,63,85,3.2,2
100069,1938.1S,JBL,OSAKA,UC,16,10,1,,,,5,0,0.909,361,87.7,68,2,30,1,32,0,0,29,17,1.75,1,9,0.089,0.083,0.006,0.226,0.728,,70,85,2.3,1.7
100069,1938.2F,JBL,OSAKA,UC,19,11,5,,,,11,2,0.688,553,134.3,110,5,47,2,59,3,1,39,33,2.21,1,15,0.107,0.085,0.009,0.244,0.789,,65,88,4,2.3
100069,1939,JBL,OSAKA,UC,21,14,3,,,,15,1,0.824,616,160.3,112,3,41,1,66,0,0,40,35,1.96,1,15,0.107,0.067,0.005,0.222,0.761,,63,79,4.9,3.4
100069,1941,JBL,HANSHIN,UC,4,0,2,,,,0,0,0,34,7,10,0,5,0,2,0,0,4,1,1.29,1,2,0.059,0.147,0,0.385,0.733,,201,114,-0.2,0
100069,1942,JBL,HANSHIN,UC,43,13,16,,,,15,4,0.448,1147,268,225,2,121,3,74,2,0,75,50,1.68,1,33,0.065,0.105,0.002,0.24,0.791,,100,103,2.7,2.7
100069,1943,JBL,HANSHIN,UC,9,2,6,,,,5,0,0.25,229,52.7,43,1,32,0,20,0,0,21,15,2.56,1,7,0.087,0.14,0.004,0.243,0.734,,138,115,-0.3,0.3
100069,1944,JBL,HANSHIN,UC,3,2,1,,,,2,1,0.667,97,24,15,0,12,0,2,0,0,5,4,1.5,1,3,0.021,0.124,0,0.181,0.815,,55,115,0.8,0.1
100069,1946,JBL,OSAKA,UC,27,11,9,,,,12,3,0.55,771,180.3,179,6,52,7,35,1,0,74,57,2.84,1,18,0.045,0.067,0.008,0.259,0.714,,84,97,3.5,2.4
100069,1947,JBL,OSAKA,UC,30,18,6,,,,13,4,0.75,726,185,158,9,28,0,30,2,0,50,41,1.99,1,25,0.041,0.039,0.012,0.228,0.784,,75,96,4.3,2.4
100069,1948,JBL,OSAKA,UC,27,11,9,,,,9,0,0.55,690,168,177,11,19,0,31,0,0,65,49,2.63,1,19,0.045,0.028,0.016,0.268,0.725,,99,99,1.9,2
100069,1949,JBL,OSAKA,UC,11,2,2,,,,1,0,0.5,197,46.7,52,5,3,1,13,1,1,20,19,3.66,1,5,0.066,0.015,0.025,0.269,0.735,,80,91,1,0.8
100069,1950,CL,OSAKA,UC,22,7,5,,,,4,0,0.583,410,92.7,119,18,21,2,11,0,0,66,59,5.73,1,9,0.027,0.051,0.044,0.285,0.651,,127,126,-0.3,-0.2
100069,1951,CL,OSAKA,UC,3,0,0,,,,0,0,,40,7.3,12,1,1,0,1,0,0,12,6,7.36,1,0,0.025,0.025,0.025,0.306,0.086,,306,100,-0.6,0.1
100072,1936.1S,JBL,KINKO,UC,7,1,1,,,,1,0,0.5,141,29.7,28,2,22,2,20,0,0,18,12,3.64,1,2,0.142,0.156,0.014,0.277,0.691,,103,112,0.2,0.2
100072,1936.2F,JBL,KINKO,UC,24,6,8,,,,7,0,0.429,602,133.7,100,4,103,8,139,7,0,88,54,3.64,1,10,0.231,0.171,0.007,0.281,0.599,,138,98,-1.2,1.7
100072,1939,JBL,KINKO,UC,9,0,1,,,,1,0,0,152,32.3,23,3,30,2,14,2,0,23,16,4.45,1,2,0.092,0.197,0.02,0.204,0.63,,180,171,-0.8,-0.6
100072,1940,JBL,KINKO,UC,41,4,10,,,,7,0,0.286,843,182,135,3,160,6,96,1,1,95,75,3.71,1,30,0.114,0.19,0.004,0.236,0.694,,153,135,-2.3,-0.8
100072,1941,JBL,ASAHI,UC,6,0,1,,,,0,0,0,64,10.7,18,1,15,2,6,0,0,10,10,8.44,1,4,0.094,0.234,0.016,0.425,0.744,,331,214,-0.8,-0.4
100072,1942,JBL,ASAHI,UC,24,5,10,,,,12,2,0.333,633,153.3,80,1,112,3,86,1,0,36,26,1.53,1,19,0.136,0.177,0.002,0.189,0.821,,84,119,2.6,0.4
100072,1943,JBL,ASAHI,UC,29,8,12,,,,16,4,0.4,824,199.7,135,0,105,1,97,0,0,66,50,2.25,1,24,0.118,0.127,0,0.222,0.726,,114,90,0.7,3.1
100072,1944,JBL,ASAHI,UC,29,11,11,,,,21,4,0.5,980,222.3,183,0,136,1,109,2,0,78,52,2.1,1,24,0.111,0.139,0,0.256,0.756,,93,99,3,2.7
100072,1946,JBL,GOLD STAR,UC,57,19,25,,,,38,4,0.432,1776,416,380,12,162,4,192,2,0,175,134,2.9,1,48,0.108,0.091,0.007,0.265,0.701,,86,88,7.5,7.5
100072,1947,JBL,KINSEI,UC,38,12,14,,,,16,6,0.462,1077,254.7,224,6,101,2,96,1,0,103,81,2.86,1,28,0.089,0.094,0.006,0.253,0.703,,112,96,1.3,3.5
100072,1948,JBL,KINSEI,UC,21,7,11,,,,14,2,0.389,651,160.7,145,10,37,1,30,0,0,62,48,2.69,1,19,0.046,0.057,0.015,0.238,0.716,,99,109,1.9,1.1
100072,1949,JBL,HANKYU,UC,37,7,14,,,,8,1,0.333,807,189.3,220,23,35,1,65,0,0,117,102,4.85,1,26,0.081,0.043,0.029,0.291,0.621,,115,99,0.6,2.3
100072,1950,CL,HIROSHIMA,UC,41,11,19,,,,12,0,0.367,997,216.3,276,23,79,4,78,3,0,166,133,5.53,1,36,0.078,0.079,0.023,0.315,0.591,,137,101,-1.6,2.6
100072,1951,CL,HIROSHIMA,UC,5,1,4,,,,1,0,0.2,99,20,27,1,11,1,3,1,1,17,14,6.3,1,5,0.03,0.111,0.01,0.317,0.585,,159,110,-0.4,0.1
100074,1936.1S,JBL,KYOJIN,UC,1,0,0,,,,0,0,,14,3,3,0,1,0,4,0,0,0,0,0,1,0,0.286,0.071,0,0.333,1,,0,52,0.2,0.1
100074,1936.2F,JBL,KYOJIN,UC,3,1,2,,,,2,0,0.333,89,21,17,0,7,0,19,0,0,10,7,3,1,3,0.213,0.079,0,0.27,0.583,,100,62,0.2,0.8
100074,1937.1S,JBL,KYOJIN,UC,25,13,4,,,,10,3,0.765,592,147.3,100,1,58,1,92,2,0,34,25,1.53,1,16,0.155,0.098,0.002,0.232,0.793,,49,79,5.7,3.2
100074,1937.2F,JBL,KYOJIN,UC,26,15,7,,,,13,4,0.682,658,164.7,115,0,51,2,95,2,0,53,34,1.86,1,18,0.144,0.078,0,0.23,0.685,,64,69,5.1,4.7
100074,1938.1S,JBL,KYOJIN,UC,24,14,3,,,,13,5,0.824,639,158.7,106,5,57,2,76,1,0,42,36,2.04,1,16,0.119,0.089,0.008,0.207,0.778,,56,84,5.6,3.1
100074,1938.2F,JBL,KYOJIN,UC,24,19,2,,,,17,7,0.905,765,197.7,111,0,59,1,146,1,1,32,23,1.05,1,19,0.191,0.077,0,0.202,0.813,,36,56,9.5,7
100074,1939,JBL,KYOJIN,UC,68,42,15,,,,38,10,0.737,1838,458.3,316,4,156,11,282,6,0,114,88,1.73,1,41,0.153,0.085,0.002,0.23,0.773,,63,73,13.9,11.8
100074,1940,JBL,KYOJIN,UC,55,38,12,,,,41,16,0.76,1688,436,241,3,145,4,245,5,0,67,47,0.97,1,42,0.145,0.086,0.002,0.189,0.837,,45,74,17.3,10.3
100074,1941,JBL,KYOJIN,UC,20,15,3,,,,13,4,0.833,587,150,93,3,45,1,58,2,0,28,20,1.2,1,14,0.099,0.077,0.005,0.191,0.823,,66,75,3.9,3.3
100074,1942,JBL,KYOJIN,UC,40,26,8,,,,27,8,0.765,1196,306.3,174,3,119,2,110,6,0,50,38,1.12,1,30,0.092,0.099,0.003,0.181,0.843,,58,92,9.3,4.3
100074,1943,JBL,KYOJIN,UC,18,10,5,,,,11,3,0.667,537,136,75,2,57,3,71,3,0,22,18,1.19,1,14,0.132,0.106,0.004,0.186,0.855,,56,85,4.3,2.4
100074,1944,JBL,KYOJIN,UC,7,6,0,,,,7,2,1,254,66,40,0,23,0,27,2,0,9,5,0.68,1,7,0.106,0.091,0,0.198,0.857,,36,80,3.1,1.3
100074,1946,JBL,PACIFIC,UC,5,1,1,,,,2,0,0.5,138,31.7,35,1,16,0,11,0,0,10,7,1.99,1,4,0.08,0.116,0.007,0.309,0.827,,65,102,1,0.3
100074,1947,JBL,TAIYO,UC,20,8,10,,,,16,1,0.444,662,162.3,142,3,48,2,77,1,0,59,37,2.05,1,19,0.116,0.073,0.005,0.265,0.708,,101,79,1.7,3.6
100074,1948,JBL,KINSEI,UC,37,17,13,,,,28,3,0.567,1187,298.3,240,6,80,3,138,4,1,90,72,2.17,1,32,0.116,0.067,0.005,0.247,0.741,,77,82,6.8,6.2
100074,1949,JBL,DAIEI,UC,52,27,17,,,,35,9,0.614,1519,376,357,24,69,4,163,2,1,130,109,2.61,1,40,0.107,0.045,0.016,0.267,0.757,,64,81,11.9,8.2
100074,1950,PL,DAIEI,UC,35,11,15,,,,17,2,0.423,995,234.3,270,21,48,4,86,1,1,115,103,3.96,1,28,0.086,0.048,0.021,0.302,0.707,,94,96,3.4,3.2
100074,1951,PL,DAIEI,UC,14,6,6,,,,8,0,0.5,391,100.7,79,5,22,2,47,0,5,39,30,2.68,1,13,0.12,0.056,0.013,0.239,0.667,,88,88,1.7,1.7
100074,1952,PL,DAIEI,UC,24,8,10,,,,12,1,0.444,618,150.3,145,9,43,2,44,3,0,63,51,3.05,1,18,0.071,0.07,0.015,0.27,0.716,,90,102,2.4,1.5
100074,1953,PL,DAIEI,UC,26,11,9,,,,17,3,0.55,811,201.7,175,11,42,4,61,3,0,67,60,2.68,1,23,0.075,0.052,0.014,0.24,0.749,,82,101,4,2.2
100074,1954,PL,TAKAHASHI,UC,29,8,13,,,,11,1,0.381,756,178.3,191,12,45,3,52,2,0,85,74,3.73,1,25,0.069,0.06,0.016,0.292,0.693,,118,109,0.4,1.3
100074,1955,PL,TOMBO,UC,33,7,21,,,,12,1,0.25,820,196.7,205,9,30,4,56,4,0,102,85,3.89,1,27,0.068,0.037,0.011,0.284,0.605,3,126,98,-0.2,2.5
100078,1936.1S,JBL,OSAKA,UC,8,3,3,,,,4,1,0.5,217,52,40,1,17,0,44,2,0,19,15,2.6,1,5,0.203,0.078,0.005,0.258,0.683,,62,69,1.7,1.6
100078,1936.2F,JBL,OSAKA,UC,11,6,1,,,,3,1,0.857,235,55.7,47,1,21,0,40,1,0,20,12,1.94,1,6,0.17,0.089,0.004,0.272,0.721,,76,78,1.2,1.3
100078,1937.1S,JBL,OSAKA,UC,12,4,1,,,,2,1,0.8,223,55.3,40,0,19,1,27,1,0,14,8,1.3,1,5,0.121,0.085,0,0.23,0.767,,54,81,2,1.2
100078,1937.2F,JBL,OSAKA,UC,5,0,0,,,,0,0,,59,13.3,14,0,6,0,4,1,0,6,5,3.38,1,3,0.068,0.102,0,0.286,0.7,,90,89,0.2,0.2
100078,1938.1S,JBL,OSAKA,UC,6,4,1,,,,0,0,0.8,91,20.7,29,0,4,0,11,0,0,9,7,3.05,1,2,0.121,0.044,0,0.382,0.727,,93,60,0.3,0.8
100078,1938.2F,JBL,OSAKA,UC,1,0,1,,,,0,0,0,5,1,2,0,0,0,1,0,0,2,1,9,1,1,0.2,0,0,0.5,0,,449,35,-0.1,0.1
100078,1944,JBL,HANSHIN,UC,2,1,0,,,,0,0,1,67,15,16,0,6,0,4,0,0,6,2,1.2,1,2,0.06,0.09,0,0.296,0.727,,106,92,0.1,0.2
100078,1946,JBL,OSAKA,UC,23,13,2,,,,4,0,0.867,447,107,83,3,60,0,43,0,0,35,29,2.44,1,7,0.096,0.134,0.007,0.24,0.778,,67,104,3.1,0.9
100078,1948,JBL,OSAKA,UC,6,2,2,,,,1,1,0.5,96,20.7,21,1,13,0,7,0,1,13,11,4.79,1,3,0.073,0.135,0.01,0.267,0.644,,161,126,-0.3,0
100078,1950,CL,OSAKA,UC,1,0,0,,,,0,0,,4,0.7,1,0,1,0,1,0,0,0,0,0,1,0,0.25,0.25,0,0.5,1,,0,90,0,0
100078,1951,CL,OSAKA,UC,1,1,0,,,,0,0,1,13,4,0,0,1,0,1,0,0,0,0,0,1,1,0.077,0.077,0,0,1,,0,77,0.3,0.1
100079,1940,JBL,HANKYU,UC,1,0,1,,,,0,0,0,10,2.3,2,0,0,1,0,0,0,3,3,11.57,1,1,0,0,0,0.222,0,,377,114,-0.2,0
100081,1936.1S,JBL,DAI TOKYO,UC,4,0,2,,,,0,0,0,62,15.3,19,0,15,0,9,0,0,18,14,8.22,1,3,0.145,0.242,0,0.463,0.471,,199,114,-0.5,0.1
100081,1936.2F,JBL,DAI TOKYO,UC,4,0,1,,,,1,0,0,75,16.7,10,0,9,0,7,0,0,8,6,3.24,1,2,0.093,0.12,0,0.172,0.579,,101,97,0.1,0.2
100081,1937.1S,JBL,DAI TOKYO,UC,23,3,12,,,,7,0,0.2,646,132.3,122,0,116,3,48,3,0,90,48,3.26,1,18,0.074,0.18,0,0.263,0.627,,145,123,-1.4,0
100081,1937.2F,JBL,LION,UC,9,1,5,,,,0,0,0.167,212,40.3,45,2,41,6,19,2,1,45,37,8.26,1,7,0.09,0.193,0.009,0.301,0.527,,223,139,-1.6,-0.3
100081,1938.1S,JBL,LION,UC,7,0,3,,,,1,0,0,146,30,30,0,24,1,9,1,0,18,11,3.3,1,4,0.062,0.164,0,0.273,0.673,,128,113,-0.1,0.2
100081,1938.2F,JBL,LION,UC,16,5,5,,,,5,2,0.5,390,92.3,58,1,52,4,42,0,0,33,29,2.83,1,11,0.108,0.133,0.003,0.201,0.719,,80,98,1.9,1.1
100089,1943,JBL,YAMATO,UC,43,12,19,,,,19,2,0.387,1165,285.7,219,3,98,1,52,2,0,99,69,2.17,1,27,0.045,0.084,0.003,0.22,0.698,,120,97,0.4,3.5
100090,1936.1S,JBL,KYOJIN,UC,4,1,1,,,,1,0,0.5,73,17,16,1,5,0,11,0,0,12,4,2.12,1,2,0.151,0.068,0.014,0.268,0.459,,120,83,0,0.4
100090,1936.2F,JBL,KYOJIN,UC,15,13,2,,,,10,3,0.867,483,120.3,63,0,58,2,112,0,1,24,14,1.05,1,10,0.232,0.12,0,0.209,0.805,,42,71,5.3,3.2
100090,1937.1S,JBL,KYOJIN,UC,30,24,4,,,,24,7,0.857,938,244,138,2,68,2,196,0,0,47,22,0.81,1,24,0.209,0.072,0.002,0.207,0.785,,41,62,10.9,7.7
100090,1937.2F,JBL,KYOJIN,UC,20,9,6,,,,12,3,0.6,575,140,99,1,53,1,129,3,0,50,37,2.38,1,17,0.224,0.092,0.002,0.26,0.679,,71,60,3.7,4.9
100090,1940,JBL,KYOJIN,UC,12,7,1,,,,7,1,0.875,325,79.3,44,1,47,1,31,0,0,26,23,2.61,1,12,0.095,0.145,0.003,0.181,0.728,,96,116,0.9,0.3
100090,1941,JBL,KYOJIN,UC,20,9,5,,,,11,6,0.643,606,153.7,108,3,58,2,73,2,0,37,35,2.05,1,18,0.12,0.096,0.005,0.23,0.8,,85,78,2.5,3.1
100090,1943,JBL,KYOJIN,UC,4,0,3,,,,0,0,0,63,11,17,0,12,0,2,0,0,17,13,10.64,1,3,0.032,0.19,0,0.37,0.414,,535,158,-1.2,-0.2
100099,1936.1S,JBL,SENATORS,UC,13,8,4,,,,7,0,0.667,398,96.3,84,4,35,1,46,0,0,30,24,2.24,1,10,0.116,0.088,0.01,0.261,0.787,,53,90,3.7,1.6
100099,1936.2F,JBL,SENATORS,UC,19,7,9,,,,6,1,0.438,452,104,101,2,47,0,43,0,0,54,35,3.03,1,13,0.095,0.104,0.004,0.281,0.647,,109,98,0.4,1.3
100099,1937.1S,JBL,SENATORS,UC,37,19,7,,,,23,6,0.731,1048,257,196,3,85,1,142,2,0,70,45,1.58,1,30,0.135,0.081,0.003,0.24,0.763,,58,79,8.6,5.8
100099,1937.2F,JBL,SENATORS,UC,33,15,15,,,,20,3,0.5,1010,235.3,223,11,92,2,81,2,0,103,76,2.91,1,26,0.08,0.091,0.011,0.264,0.71,,87,98,4.1,3
100099,1942,JBL,TAIYO,UC,2,0,2,,,,0,0,0,50,10.3,7,0,11,0,3,0,0,6,5,4.35,1,2,0.06,0.22,0,0.206,0.667,,208,171,-0.3,-0.2
100099,1943,JBL,NISHITETSU,UC,2,0,2,,,,1,0,0,62,11,15,2,13,0,7,1,0,17,16,13.09,1,2,0.113,0.21,0.032,0.325,0.437,,535,213,-0.8,-0.3
100099,1948,JBL,HANKYU,UC,7,0,1,,,,1,0,0,159,37,36,0,18,0,6,0,0,15,11,2.68,1,1,0.038,0.113,0,0.269,0.722,,104,109,0.3,0.3
100100,1936.1S,JBL,DAI TOKYO,UC,6,0,5,,,,3,0,0,176,39,31,2,24,2,19,1,0,24,19,4.38,1,5,0.108,0.136,0.011,0.225,0.609,,104,108,0.3,0.3
100100,1936.2F,JBL,DAI TOKYO,UC,13,4,5,,,,5,0,0.444,392,85.7,62,0,65,2,50,0,1,38,29,3.05,1,11,0.128,0.166,0,0.227,0.705,,93,107,1.1,0.7
100100,1937.1S,JBL,DAI TOKYO,UC,3,1,1,,,,1,0,0.5,73,16,18,0,7,0,1,0,0,10,6,3.38,1,3,0.014,0.096,0,0.281,0.6,,133,104,-0.1,0.2
100100,1937.2F,JBL,NAGOYA,UC,5,0,2,,,,1,0,0,125,25.3,26,2,20,0,7,1,0,21,16,5.68,1,4,0.056,0.16,0.016,0.255,0.579,,166,133,-0.5,-0.1
100100,1938.1S,JBL,SENATORS,UC,8,1,3,,,,1,0,0.25,169,35,38,0,29,2,4,0,0,23,17,4.37,1,8,0.024,0.172,0,0.29,0.667,,140,127,-0.3,-0.1
100100,1938.2F,JBL,SENATORS,UC,2,0,2,,,,0,0,0,36,5.3,13,0,4,0,0,0,0,14,8,13.5,1,2,0,0.111,0,0.433,0.176,,590,109,-0.7,0.1
100103,1936.1S,JBL,HANKYU,UC,9,4,1,,,,1,0,0.8,207,42,42,0,31,3,16,1,0,28,21,4.5,1,3,0.077,0.15,0,0.275,0.632,,113,106,0.1,0.4
100103,1936.2F,JBL,HANKYU,UC,1,0,0,,,,0,0,,22,4,5,0,5,0,2,0,0,6,4,9,1,1,0.091,0.227,0,0.417,0.4,,315,148,-0.3,0
100103,1937.1S,JBL,HANKYU,UC,4,0,1,,,,1,0,0,65,15,6,1,13,1,7,1,0,7,4,2.4,1,1,0.108,0.2,0.015,0.116,0.699,,99,150,0.2,-0.2
100103,1937.2F,JBL,HANKYU,UC,15,3,7,,,,6,0,0.3,417,96.7,72,5,56,5,46,1,0,50,39,3.63,1,13,0.11,0.134,0.012,0.227,0.659,,103,111,0.8,0.5
100103,1943,JBL,HANKYU,UC,2,0,0,,,,0,0,,27,6,3,0,6,0,4,0,0,2,2,3,1,1,0.148,0.222,0,0.176,0.778,,115,130,0,0
100104,1936.1S,JBL,NAGOYA,UC,8,1,3,,,,0,0,0.25,89,20.7,36,0,13,1,3,1,0,31,28,12.19,1,3,0.034,0.146,0,0.493,0.38,,254,111,-1.3,0.1
100104,1936.2F,JBL,NAGOYA,UC,1,0,0,,,,0,0,,5,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.4,0,0,1,,0,260,0.1,-0.1
100109,1936.1S,JBL,DAI TOKYO,UC,6,0,4,,,,2,0,0,127,36.3,37,0,35,0,17,1,0,32,22,5.45,1,2,0.134,0.276,0,0.446,0.556,,149,126,-0.5,-0.1
100109,1936.2F,JBL,DAI TOKYO,UC,12,0,4,,,,3,0,0,252,50,46,0,46,1,26,1,0,47,24,4.32,1,4,0.103,0.183,0,0.263,0.495,,198,118,-1.7,0.1
100109,1937.1S,JBL,DAI TOKYO,UC,28,11,10,,,,13,1,0.524,812,183,140,3,133,3,91,0,0,84,51,2.51,1,20,0.112,0.164,0.004,0.242,0.706,,98,113,2,0.8
100109,1937.2F,JBL,LION,UC,21,3,11,,,,2,0,0.214,446,91.3,90,6,70,2,37,1,0,71,60,5.91,1,14,0.083,0.157,0.013,0.261,0.592,,155,124,-1.4,-0.1
100109,1938.1S,JBL,LION,UC,16,2,5,,,,7,1,0.286,479,105.3,107,4,64,1,44,1,0,50,36,3.08,1,10,0.092,0.134,0.008,0.289,0.733,,101,105,1,1
100109,1938.2F,JBL,LION,UC,17,5,6,,,,6,0,0.455,389,90.7,68,3,46,0,51,3,0,39,27,2.68,1,11,0.131,0.118,0.008,0.23,0.683,,97,91,1.1,1.4
100109,1939,JBL,LION,UC,38,3,12,,,,7,2,0.2,823,181.3,169,4,108,1,80,5,0,102,68,3.38,1,20,0.097,0.131,0.005,0.27,0.646,,142,106,-1.5,1.7
100109,1940,JBL,LION,UC,47,9,22,,,,17,6,0.29,1187,283.7,222,1,121,3,154,1,0,115,81,2.57,1,34,0.13,0.102,0.001,0.248,0.67,,119,83,0.4,5.7
100111,1936.1S,JBL,DAI TOKYO,UC,6,0,2,,,,2,0,0,128,31.3,30,2,30,0,12,1,0,21,15,4.31,1,4,0.094,0.234,0.016,0.326,0.682,,113,142,0.1,-0.3
100111,1936.2F,JBL,DAI TOKYO,UC,12,1,10,,,,6,0,0.091,429,82.7,104,0,66,2,27,2,0,83,48,5.23,1,8,0.063,0.154,0,0.315,0.517,,211,117,-2.6,0.3
100111,1937.1S,JBL,DAI TOKYO,UC,19,0,5,,,,2,0,0,352,72,87,0,44,1,13,0,0,63,36,4.5,1,5,0.037,0.125,0,0.302,0.523,,186,111,-2.1,0.5
100111,1937.2F,JBL,LION,UC,20,2,3,,,,1,0,0.4,509,103.3,119,6,78,2,40,5,2,82,67,5.84,1,7,0.079,0.153,0.012,0.298,0.614,,158,120,-1.7,0.1
100116,1938.1S,JBL,KYOJIN,UC,1,0,0,,,,0,0,,11,2,3,0,3,0,1,0,0,4,4,18,1,0,0.091,0.273,0,0.429,0.333,,425,147,-0.2,0
100116,1938.2F,JBL,KYOJIN,UC,11,8,2,,,,6,1,0.8,327,82,46,4,37,2,44,0,0,25,16,1.76,1,11,0.135,0.113,0.012,0.179,0.756,,68,97,2.3,1
100117,1936.2F,JBL,SENATORS,UC,2,0,1,,,,0,0,0,23,5,5,0,6,0,0,0,0,2,2,3.6,1,2,0,0.261,0,0.294,0.818,,84,175,0.1,-0.1
100117,1937.1S,JBL,SENATORS,UC,16,5,7,,,,8,0,0.417,415,97.7,79,2,47,2,26,0,1,41,31,2.86,1,14,0.063,0.113,0.005,0.232,0.695,,89,108,1.5,0.7
100117,1937.2F,JBL,SENATORS,UC,14,2,3,,,,2,1,0.4,272,58.7,59,6,40,3,16,0,0,43,34,5.22,1,8,0.059,0.147,0.022,0.259,0.63,,146,139,-0.7,-0.5
100117,1938.1S,JBL,SENATORS,UC,7,0,2,,,,0,0,0,164,37,36,1,18,0,7,1,0,26,21,5.11,1,3,0.043,0.11,0.006,0.255,0.532,,149,103,-0.5,0.4
100117,1938.2F,JBL,SENATORS,UC,16,3,3,,,,4,3,0.5,367,81,78,4,42,4,14,0,0,39,33,3.67,1,12,0.038,0.114,0.011,0.247,0.718,,108,119,0.5,0.2
100117,1939,JBL,SENATORS,UC,5,0,0,,,,0,0,,70,15.7,24,0,1,0,5,0,0,10,8,4.6,1,3,0.071,0.014,0,0.381,0.6,,161,63,-0.3,0.6
100124,1936.2F,JBL,DAI TOKYO,UC,4,0,1,,,,0,0,0,52,9.7,12,1,13,1,2,1,0,14,11,10.24,1,3,0.038,0.25,0.019,0.314,0.488,,305,202,-0.7,-0.4
100131,1936.2F,JBL,NAGOYA,UC,20,8,5,,,,7,3,0.615,590,133.3,113,2,73,3,53,1,0,70,52,3.51,1,10,0.09,0.124,0.003,0.248,0.639,,110,106,0.5,1.2
100131,1937.1S,JBL,NAGOYA,UC,19,3,9,,,,5,0,0.25,513,109.3,127,2,55,4,37,4,0,91,60,4.94,1,17,0.072,0.107,0.004,0.31,0.519,,177,104,-2.5,1.1
100131,1937.2F,JBL,NAGOYA,UC,27,5,11,,,,8,2,0.313,641,149.7,150,3,51,6,40,1,0,74,56,3.37,1,19,0.062,0.08,0.005,0.274,0.656,,99,92,1.7,2.4
100131,1938.1S,JBL,NAGOYA,UC,18,4,9,,,,7,0,0.308,441,101,104,2,36,0,30,0,0,56,39,3.48,1,12,0.068,0.082,0.005,0.282,0.612,,118,87,0.1,1.9
100131,1938.2F,JBL,NAGOYA,UC,5,2,1,,,,2,2,0.667,120,29.3,24,0,10,1,7,0,0,11,9,2.76,1,4,0.058,0.083,0,0.242,0.686,,84,88,0.5,0.5
100131,1940,JBL,NAGOYA,UC,1,0,1,,,,0,0,0,31,6,7,1,3,0,1,0,0,7,4,6,1,1,0.032,0.097,0.032,0.231,0.349,,342,162,-0.3,-0.1
100131,1941,JBL,NAGOYA,UC,23,4,6,,,,0,0,0.4,390,90,75,3,47,2,39,1,0,37,27,2.7,1,8,0.1,0.121,0.008,0.252,0.726,,145,105,-0.7,0.8
100131,1942,JBL,NAGOYA,UC,27,4,13,,,,3,0,0.235,567,135.3,121,5,39,2,29,0,0,49,28,1.86,1,13,0.051,0.069,0.009,0.24,0.729,,129,104,-0.3,1.3
100131,1943,JBL,NAGOYA,UC,18,5,5,,,,6,4,0.5,445,116,81,3,26,1,31,1,0,24,17,1.32,1,14,0.07,0.058,0.007,0.209,0.809,,72,86,2.7,2
100131,1944,JBL,SANGYO,UC,22,6,12,,,,14,2,0.333,672,160,157,5,33,1,28,0,0,67,40,2.25,1,19,0.042,0.049,0.007,0.254,0.674,,111,93,0.8,2.5
100131,1946,JBL,CHUBU NIPPON,UC,38,10,13,,,,17,2,0.435,1023,242,243,4,63,3,51,4,0,117,85,3.16,1,26,0.05,0.062,0.004,0.266,0.633,,99,87,2.7,4.5
100131,1950,CL,HIROSHIMA,UC,15,2,8,,,,6,0,0.2,354,78.3,96,13,24,0,22,0,0,62,50,5.74,1,13,0.062,0.068,0.037,0.282,0.57,,141,114,-0.7,0.3
100135,1936.2F,JBL,HANKYU,UC,9,3,2,,,,2,0,0.6,230,55.3,35,0,29,3,14,0,1,14,12,1.95,1,7,0.061,0.126,0,0.196,0.791,,53,111,2,0.3
100135,1937.1S,JBL,HANKYU,UC,23,6,3,,,,4,0,0.667,470,105.7,78,3,76,5,26,1,0,45,31,2.64,1,12,0.055,0.162,0.006,0.214,0.736,,91,133,1.5,-0.4
100135,1937.2F,JBL,HANKYU,UC,11,1,2,,,,1,0,0.333,194,40,51,0,22,4,12,2,0,38,32,7.2,1,5,0.062,0.113,0,0.333,0.506,,190,100,-1.2,0.5
100135,1938.1S,JBL,HANKYU,UC,4,2,1,,,,3,1,0.667,112,29.3,16,0,6,0,9,1,0,4,3,0.92,1,4,0.08,0.054,0,0.17,0.818,,29,70,1.6,0.8
100135,1938.2F,JBL,HANKYU,UC,10,4,2,,,,4,0,0.667,297,70.3,51,0,32,2,19,0,0,28,22,2.82,1,7,0.064,0.108,0,0.213,0.671,,89,94,1.1,1
100135,1939,JBL,HANKYU,UC,33,13,12,,,,13,2,0.52,809,199.7,152,4,66,3,70,4,0,68,48,2.16,1,23,0.087,0.082,0.005,0.226,0.71,,86,90,3.5,3.3
100135,1940,JBL,HANKYU,UC,13,4,3,,,,4,1,0.571,317,76.7,46,0,41,1,24,1,0,26,12,1.41,1,9,0.076,0.129,0,0.19,0.705,,100,109,0.8,0.5
100135,1942,JBL,TAIYO,UC,19,3,4,,,,3,0,0.429,343,85.7,55,5,34,0,23,0,0,26,19,2,1,11,0.067,0.099,0.015,0.18,0.768,,109,124,0.5,0.1
